From src:'1'	To src:'7'
CHEMBL415606	135961
CHEMBL1230120	39876
CHEMBL1288810	82722
CHEMBL1596412	121976
CHEMBL3039287	110163
CHEMBL1200365	31204
CHEMBL1811926	68180
CHEMBL465980	7775
CHEMBL1459298	115532
CHEMBL1532607	82075
CHEMBL57891	52678
CHEMBL1602645	121022
CHEMBL1301315	119768
CHEMBL167941	82502
CHEMBL271227	68639
CHEMBL499093	65421
CHEMBL2139804	118098
CHEMBL1521361	91729
CHEMBL1313352	113077
CHEMBL1229563	16231
CHEMBL1229563	57690
CHEMBL1427426	112975
CHEMBL2311700	91695
CHEMBL285975	75392
CHEMBL1277191	132620
CHEMBL1346140	108300
CHEMBL190279	34531
CHEMBL1887355	82380
CHEMBL362153	9107
CHEMBL2360032	101228
CHEMBL223228	119486
CHEMBL1586067	113239
CHEMBL1369737	114465
CHEMBL341824	37066
CHEMBL341824	27623
CHEMBL341824	37055
CHEMBL1424618	113201
CHEMBL1882894	34800
CHEMBL8514	109533
CHEMBL1444767	108315
CHEMBL3560490	101640
CHEMBL454511	35033
CHEMBL1384487	105849
CHEMBL408500	76399
CHEMBL75880	35553
CHEMBL1871418	82125
CHEMBL1567463	16870
CHEMBL533822	92281
CHEMBL1892812	96594
CHEMBL1517686	120057
CHEMBL4069353	141870
CHEMBL1467989	93742
CHEMBL145725	93420
CHEMBL127545	133170
CHEMBL34076	46252
CHEMBL1162496	20067
CHEMBL1338440	117088
CHEMBL1589688	105724
CHEMBL540677	8674
CHEMBL672	5001
CHEMBL427526	47835
CHEMBL1270046	70630
CHEMBL1722548	92966
CHEMBL1314751	8436
CHEMBL1415363	107930
CHEMBL1908006	34903
CHEMBL1414655	131283
CHEMBL1531134	93626
CHEMBL3187677	119322
CHEMBL3184129	31188
CHEMBL2360865	130555
CHEMBL1472489	109133
CHEMBL81	8772
CHEMBL1080425	68727
CHEMBL1482446	110184
CHEMBL512638	65459
CHEMBL163042	125389
CHEMBL1605317	68502
CHEMBL1469574	116734
CHEMBL3426809	28751
CHEMBL1453527	94064
CHEMBL2414342	75647
CHEMBL2219674	149776
CHEMBL1457877	114983
CHEMBL3184220	86618
CHEMBL1538546	119847
CHEMBL390799	80595
CHEMBL1741003	55416
CHEMBL2137385	123884
CHEMBL1419072	117107
CHEMBL3561252	97295
CHEMBL46789	2424
CHEMBL1382867	120887
CHEMBL2220234	29811
CHEMBL1385952	112333
CHEMBL1375376	107347
CHEMBL2354447	109925
CHEMBL1558628	115118
CHEMBL1535	5801
CHEMBL1775033	67893
CHEMBL143324	87826
CHEMBL143324	28490
CHEMBL2357120	129464
CHEMBL156959	81849
CHEMBL2079844	62956
CHEMBL226117	39540
CHEMBL1605589	112725
CHEMBL1306744	120858
CHEMBL481246	68232
CHEMBL2139107	95896
CHEMBL4296990	744
CHEMBL186357	72449
CHEMBL300226	125381
CHEMBL3560047	123449
CHEMBL1447186	121156
CHEMBL453904	63827
CHEMBL2286761	132300
CHEMBL16396	36404
CHEMBL1271321	93023
CHEMBL1444335	94129
CHEMBL1360499	84613
CHEMBL1773619	68020
CHEMBL497802	91213
CHEMBL1502711	120863
CHEMBL1538446	121568
CHEMBL1232474	82877
CHEMBL1698351	91917
CHEMBL1770955	66517
CHEMBL1367439	121797
CHEMBL1270451	70678
CHEMBL287327	93308
CHEMBL2165191	91359
CHEMBL1542789	109610
CHEMBL1363322	121986
CHEMBL27289	3920
CHEMBL220190	140768
CHEMBL1366039	93564
CHEMBL509426	66098
CHEMBL1507569	105884
CHEMBL1382471	116801
CHEMBL3187044	127790
CHEMBL1884151	91868
CHEMBL3188332	83493
CHEMBL3559973	95462
CHEMBL1412198	123376
CHEMBL1357867	67318
CHEMBL437152	66828
CHEMBL1537246	120500
CHEMBL3182925	117641
CHEMBL389398	65471
CHEMBL1308649	120802
CHEMBL1343666	120402
CHEMBL465824	10084
CHEMBL3183037	540
CHEMBL2105054	29031
CHEMBL500352	67952
CHEMBL1446705	108302
CHEMBL458765	93990
CHEMBL249052	3000
CHEMBL171329	80535
CHEMBL335334	93396
CHEMBL411675	52053
CHEMBL417	47898
CHEMBL1537658	120814
CHEMBL3559968	103193
CHEMBL1093743	44526
CHEMBL1234197	43986
CHEMBL571	6128
CHEMBL2354415	102783
CHEMBL1256630	83569
CHEMBL473104	92744
CHEMBL493651	17136
CHEMBL571195	132649
CHEMBL1934458	69111
CHEMBL1529274	108187
CHEMBL192812	41921
CHEMBL1774419	67957
CHEMBL2137467	112596
CHEMBL446785	79068
CHEMBL1213252	3761
CHEMBL2106085	59591
CHEMBL2141036	131269
CHEMBL1588219	108240
CHEMBL1095007	77145
CHEMBL1867438	17243
CHEMBL2373168	51221
CHEMBL1724728	5629
CHEMBL586557	66396
CHEMBL1097198	74720
CHEMBL1442176	121617
CHEMBL1595163	112294
CHEMBL1477760	69926
CHEMBL260629	43088
CHEMBL260629	47822
CHEMBL260629	47819
CHEMBL260629	47821
CHEMBL260629	60111
CHEMBL1201121	34789
CHEMBL157332	73834
CHEMBL1101	3112
CHEMBL1108	4717
CHEMBL2104627	135000
CHEMBL2137367	124335
CHEMBL2219842	72636
CHEMBL309821	93823
CHEMBL1610227	116121
CHEMBL1242534	4385
CHEMBL1835875	69508
CHEMBL1802227	67724
CHEMBL486181	66189
CHEMBL1480788	116901
CHEMBL1077896	8890
CHEMBL35241	81724
CHEMBL1797261	62805
CHEMBL1360784	103837
CHEMBL287837	160129
CHEMBL1234490	44156
CHEMBL54936	73585
CHEMBL94087	135337
CHEMBL1384491	119867
CHEMBL1504659	121189
CHEMBL277642	5720
CHEMBL1328713	121700
CHEMBL1668326	70149
CHEMBL17127	93424
CHEMBL3183866	69080
CHEMBL87658	80558
CHEMBL312750	4932
CHEMBL1522617	115624
CHEMBL499116	66191
CHEMBL1536326	116304
CHEMBL55860	63866
CHEMBL1484285	107287
CHEMBL1718696	92334
CHEMBL1200430	135981
CHEMBL1869981	126320
CHEMBL276520	134939
CHEMBL499239	65969
CHEMBL1797292	82488
CHEMBL1256014	131182
CHEMBL450441	68496
CHEMBL283487	34935
CHEMBL582887	28507
CHEMBL3183495	53169
CHEMBL1523019	114316
CHEMBL1813875	69856
CHEMBL3660371	137359
CHEMBL10878	134990
CHEMBL1922185	27036
CHEMBL72631	93649
CHEMBL2104578	81005
CHEMBL509	6710
CHEMBL501413	65409
CHEMBL454004	8911
CHEMBL1201204	59213
CHEMBL923	8869
CHEMBL1488320	115582
CHEMBL4073182	39460
CHEMBL413552	8695
CHEMBL1401900	105566
CHEMBL116583	87623
CHEMBL1449133	91493
CHEMBL1972860	79369
CHEMBL3916405	145341
CHEMBL1802154	67614
CHEMBL1721356	92000
CHEMBL1625750	53782
CHEMBL1459536	121031
CHEMBL4168003	81560
CHEMBL1200582	132969
CHEMBL1545854	111312
CHEMBL316048	18329
CHEMBL452767	69355
CHEMBL1350733	116118
CHEMBL1367737	123378
CHEMBL1318346	81217
CHEMBL3183097	31571
CHEMBL2356682	122460
CHEMBL2138065	93214
CHEMBL1369032	115632
CHEMBL311610	79467
CHEMBL303004	39618
CHEMBL1370296	93009
CHEMBL2360079	2402
CHEMBL163612	135050
CHEMBL1319154	108033
CHEMBL2252754	80853
CHEMBL1311880	92509
CHEMBL1215	8093
CHEMBL1922989	68919
CHEMBL37432	6098
CHEMBL578159	92683
CHEMBL1310888	111195
CHEMBL1604143	117236
CHEMBL64404	125620
CHEMBL1797115	80023
CHEMBL1391062	117032
CHEMBL445556	80773
CHEMBL2111078	145405
CHEMBL521296	79466
CHEMBL1084644	15545
CHEMBL508648	3250
CHEMBL224146	2404
CHEMBL486293	51438
CHEMBL1474098	121698
CHEMBL2004297	135093
CHEMBL1460952	112208
CHEMBL1560220	122052
CHEMBL190083	38666
CHEMBL3544552	18184
CHEMBL74656	93034
CHEMBL1315891	38735
CHEMBL3185660	88541
CHEMBL1200478	4725
CHEMBL542549	31954
CHEMBL1447932	109686
CHEMBL1568897	94953
CHEMBL1599268	119800
CHEMBL1599350	109237
CHEMBL24983	109540
CHEMBL288064	91342
CHEMBL1824863	69273
CHEMBL153388	34441
CHEMBL1387104	116768
CHEMBL1326449	120640
CHEMBL1463990	119850
CHEMBL520195	66475
CHEMBL2107521	135120
CHEMBL1385598	123226
CHEMBL1485296	107540
CHEMBL514201	90683
CHEMBL1416425	117268
CHEMBL1363505	105409
CHEMBL2357872	119402
CHEMBL1426944	105858
CHEMBL2260731	36390
CHEMBL241608	17793
CHEMBL1587651	107978
CHEMBL1614644	135256
CHEMBL191057	132403
CHEMBL216543	43645
CHEMBL1085587	91534
CHEMBL514177	145829
CHEMBL1426363	107107
CHEMBL3187842	87427
CHEMBL1335810	78107
CHEMBL1537019	119992
CHEMBL2092846	36
CHEMBL1898064	108991
CHEMBL3188962	91257
CHEMBL1609281	92778
CHEMBL132343	132277
CHEMBL41013	125551
CHEMBL136356	2540
CHEMBL1727	3534
CHEMBL54723	182290
CHEMBL1812788	68161
CHEMBL1581960	123281
CHEMBL1922852	80629
CHEMBL253144	28324
CHEMBL1500367	105979
CHEMBL1173110	2626
CHEMBL1720190	114423
CHEMBL1689601	108281
CHEMBL2105886	53633
CHEMBL332935	51246
CHEMBL1351978	121783
CHEMBL558549	65512
CHEMBL464771	65802
CHEMBL1339149	93150
CHEMBL1442118	131249
CHEMBL1222155	73579
CHEMBL87697	4800
CHEMBL1386807	117128
CHEMBL4216525	141891
CHEMBL1524805	107546
CHEMBL1620125	103857
CHEMBL2005772	84851
CHEMBL1235966	17129
CHEMBL495	15544
CHEMBL1399504	106039
CHEMBL1998498	92305
CHEMBL31421	73356
CHEMBL2074885	137822
CHEMBL4215927	68193
CHEMBL1525595	91646
CHEMBL1486491	122046
CHEMBL1548867	123228
CHEMBL2074717	28031
CHEMBL3605457	131155
CHEMBL14568	44884
CHEMBL1577695	122167
CHEMBL286080	110200
CHEMBL286080	131801
CHEMBL1563195	121614
CHEMBL1614665	3484
CHEMBL369105	17672
CHEMBL3233512	9522
CHEMBL1367373	116551
CHEMBL1569493	59990
CHEMBL1537012	139467
CHEMBL3250073	34516
CHEMBL1370691	116743
CHEMBL1374386	119860
CHEMBL1306943	116871
CHEMBL733	80560
CHEMBL1668770	70064
CHEMBL1201270	6824
CHEMBL1877658	38905
CHEMBL1945734	5304
CHEMBL333195	95217
CHEMBL35228	135951
CHEMBL2366014	145714
CHEMBL3392878	91444
CHEMBL501872	66134
CHEMBL2163793	3469
CHEMBL19393	42724
CHEMBL1992531	91521
CHEMBL1602136	104941
CHEMBL1231160	145535
CHEMBL1231160	95028
CHEMBL1337662	114530
CHEMBL1910767	69405
CHEMBL1406306	111209
CHEMBL1499926	116340
CHEMBL2268548	31
CHEMBL486176	8602
CHEMBL1821994	69323
CHEMBL2355126	93708
CHEMBL1362558	113137
CHEMBL1418008	112937
CHEMBL1179320	81125
CHEMBL1700939	38225
CHEMBL2359475	98669
CHEMBL1458270	108247
CHEMBL701	2972
CHEMBL309339	45615
CHEMBL1388808	120957
CHEMBL1316091	93483
CHEMBL1200440	6760
CHEMBL1234380	80472
CHEMBL1430909	107305
CHEMBL171637	144191
CHEMBL1540	7956
CHEMBL1445396	107595
CHEMBL55214	135145
CHEMBL3184267	88666
CHEMBL1566726	107368
CHEMBL116336	27518
CHEMBL1438684	114979
CHEMBL1688965	70971
CHEMBL195557	27930
CHEMBL1619174	104035
CHEMBL1162497	17290
CHEMBL520722	141923
CHEMBL1910828	69311
CHEMBL1945334	86477
CHEMBL3400307	6089
CHEMBL1313783	121277
CHEMBL1490022	105992
CHEMBL941	45783
CHEMBL230552	84612
CHEMBL3183845	124130
CHEMBL2144017	96471
CHEMBL506234	6147
CHEMBL660	2618
CHEMBL3347393	39354
CHEMBL1794186	18663
CHEMBL116574	32905
CHEMBL1765413	68289
CHEMBL81169	80957
CHEMBL1615434	134301
CHEMBL530274	135161
CHEMBL3144932	114547
CHEMBL1351631	108959
CHEMBL225515	149868
CHEMBL66551	60695
CHEMBL1475693	93799
CHEMBL528271	94267
CHEMBL1619340	103839
CHEMBL3039472	93832
CHEMBL1433227	113095
CHEMBL1512107	91860
CHEMBL10456	93762
CHEMBL486027	132366
CHEMBL1901047	38737
CHEMBL2227793	132641
CHEMBL1222103	154502
CHEMBL1521245	111462
CHEMBL327035	122149
CHEMBL1591885	93267
CHEMBL1567531	116179
CHEMBL419335	7906
CHEMBL1873530	96410
CHEMBL1424634	115479
CHEMBL3183665	125930
CHEMBL3184022	126893
CHEMBL2107558	134942
CHEMBL455048	80369
CHEMBL1385940	112428
CHEMBL1493137	115727
CHEMBL1328508	957
CHEMBL1306881	107198
CHEMBL2078928	71980
CHEMBL1405346	119767
CHEMBL1341358	121781
CHEMBL2135304	96297
CHEMBL11257	27266
CHEMBL2105299	74723
CHEMBL1328219	39387
CHEMBL1584691	121212
CHEMBL1614664	8605
CHEMBL31422	69438
CHEMBL257119	144984
CHEMBL2164951	144103
CHEMBL188	73295
CHEMBL1315387	91887
CHEMBL471728	94276
CHEMBL471728	140908
CHEMBL495665	3573
CHEMBL258764	107633
CHEMBL1813666	68191
CHEMBL108877	47083
CHEMBL25856	124993
CHEMBL562566	93657
CHEMBL1727551	92045
CHEMBL19216	16343
CHEMBL1494353	116429
CHEMBL3590537	80905
CHEMBL184074	92087
CHEMBL275311	75261
CHEMBL371946	21285
CHEMBL3544883	140167
CHEMBL1236122	45820
CHEMBL1584202	111361
CHEMBL1616521	91867
CHEMBL304639	149761
CHEMBL1538317	121159
CHEMBL1324969	107216
CHEMBL3185916	89993
CHEMBL87285	16032
CHEMBL2106289	84940
CHEMBL1409216	114532
CHEMBL316034	44737
CHEMBL1222260	73584
CHEMBL26998	103846
CHEMBL2105534	135125
CHEMBL775	89633
CHEMBL1328215	114804
CHEMBL1459336	121332
CHEMBL456202	68500
CHEMBL1325451	114391
CHEMBL2106999	135488
CHEMBL1313724	117000
CHEMBL1549877	105075
CHEMBL3250356	79666
CHEMBL1971465	92531
CHEMBL1765394	67781
CHEMBL3730701	149463
CHEMBL41194	32041
CHEMBL1668109	70192
CHEMBL552132	69939
CHEMBL358692	115611
CHEMBL1490875	64151
CHEMBL3185786	136012
CHEMBL577673	31415
CHEMBL1560460	105017
CHEMBL1377932	92803
CHEMBL3291073	8030
CHEMBL449572	18292
CHEMBL1543387	112455
CHEMBL118903	296881
CHEMBL1396223	92995
CHEMBL1668321	70155
CHEMBL376185	3745
CHEMBL1328930	120463
CHEMBL1368640	114485
CHEMBL454500	8178
CHEMBL1410859	92135
CHEMBL592305	34030
CHEMBL2132289	91350
CHEMBL2356227	34502
CHEMBL1489221	120888
CHEMBL1444133	113227
CHEMBL1427125	94222
CHEMBL1179491	52805
CHEMBL1522298	112272
CHEMBL1422788	107616
CHEMBL1620090	104200
CHEMBL1201087	3286
CHEMBL2360807	123628
CHEMBL519420	149985
CHEMBL1417808	105574
CHEMBL501701	76400
CHEMBL4207302	70585
CHEMBL1544622	105148
CHEMBL2140954	113464
CHEMBL368348	82894
CHEMBL2104464	76284
CHEMBL1770687	5363
CHEMBL1204337	31925
CHEMBL17171	73446
CHEMBL1378240	114528
CHEMBL2112756	36729
CHEMBL1651956	149837
CHEMBL1563106	113070
CHEMBL518701	80953
CHEMBL1405100	104891
CHEMBL1482	3084
CHEMBL182928	132764
CHEMBL1201368	132041
CHEMBL2106167	31421
CHEMBL1383598	120562
CHEMBL380024	73816
CHEMBL1096009	76451
CHEMBL1817966	69899
CHEMBL507850	68707
CHEMBL1307515	120449
CHEMBL184412	50659
CHEMBL1599912	120433
CHEMBL350040	76287
CHEMBL1879822	8811
CHEMBL2133181	93082
CHEMBL3235620	65415
CHEMBL1430860	108064
CHEMBL699	94764
CHEMBL2143731	113509
CHEMBL1242023	53065
CHEMBL1464351	111346
CHEMBL2144069	91354
CHEMBL1230080	15678
CHEMBL1383086	120665
CHEMBL229457	133366
CHEMBL558552	60748
CHEMBL1585467	116559
CHEMBL187734	94633
CHEMBL510144	142684
CHEMBL3181859	83466
CHEMBL420	5553
CHEMBL1940604	68934
CHEMBL1425995	81824
CHEMBL3989958	145430
CHEMBL1620144	32075
CHEMBL1877125	83658
CHEMBL516850	9046
CHEMBL1515849	91935
CHEMBL1672380	140980
CHEMBL1507372	109320
CHEMBL1689205	69960
CHEMBL1361785	120664
CHEMBL1409856	120466
CHEMBL1934449	69106
CHEMBL1408079	121234
CHEMBL224987	79935
CHEMBL222660	149863
CHEMBL35482	77954
CHEMBL1358557	149805
CHEMBL496855	79776
CHEMBL2000538	96009
CHEMBL1495759	105689
CHEMBL1459940	109067
CHEMBL2355169	106391
CHEMBL55612	58441
CHEMBL55612	18314
CHEMBL2106810	134970
CHEMBL1970575	81632
CHEMBL1361218	114736
CHEMBL1230604	40290
CHEMBL2104086	27652
CHEMBL1584148	120893
CHEMBL2271132	38571
CHEMBL2142943	96136
CHEMBL1229074	55392
CHEMBL1229074	58920
CHEMBL1395506	93545
CHEMBL1257031	86997
CHEMBL2355491	110128
CHEMBL1392289	119799
CHEMBL1631447	70340
CHEMBL1579419	121283
CHEMBL195989	17173
CHEMBL2251334	81931
CHEMBL298734	47097
CHEMBL17001	6856
CHEMBL3183230	139354
CHEMBL1508393	112925
CHEMBL224481	70464
CHEMBL1773741	67855
CHEMBL373279	150475
CHEMBL1617226	103901
CHEMBL1801887	68093
CHEMBL1509008	112376
CHEMBL1326481	114548
CHEMBL1489283	121266
CHEMBL448626	18662
CHEMBL254832	94434
CHEMBL61441	87192
CHEMBL426583	79452
CHEMBL3182477	38945
CHEMBL1478395	107556
CHEMBL1504443	94255
CHEMBL137799	81516
CHEMBL579219	122079
CHEMBL795	68447
CHEMBL1465720	109165
CHEMBL1566083	105396
CHEMBL628	7986
CHEMBL1546382	116147
CHEMBL456138	9370
CHEMBL1327611	105856
CHEMBL161296	80564
CHEMBL1542879	107323
CHEMBL235428	6641
CHEMBL1774416	67314
CHEMBL2358850	101844
CHEMBL1369956	107251
CHEMBL1991600	143731
CHEMBL1360491	122144
CHEMBL1535843	122055
CHEMBL114350	84731
CHEMBL2106551	76249
CHEMBL453071	65995
CHEMBL1314022	92332
CHEMBL1941086	68977
CHEMBL1393863	115564
CHEMBL1588808	112273
CHEMBL1609763	105650
CHEMBL1472699	53125
CHEMBL3561013	103187
CHEMBL1617493	104146
CHEMBL99377	111166
CHEMBL1332958	108348
CHEMBL560403	16311
CHEMBL1516615	120772
CHEMBL2252194	81756
CHEMBL1236642	50464
CHEMBL465907	9192
CHEMBL1398474	94104
CHEMBL502597	73469
CHEMBL29392	73112
CHEMBL332887	49019
CHEMBL1492668	115571
CHEMBL508681	7520
CHEMBL1162524	16241
CHEMBL2386190	156087
CHEMBL1601275	114516
CHEMBL1166	94385
CHEMBL1589663	111232
CHEMBL1438019	111450
CHEMBL1587847	107455
CHEMBL22794	109567
CHEMBL1089641	78900
CHEMBL74675	85124
CHEMBL3560761	128986
CHEMBL92870	93095
CHEMBL1873076	95990
CHEMBL391997	70773
CHEMBL32189	81387
CHEMBL74469	34905
CHEMBL195693	35096
CHEMBL1531854	92277
CHEMBL593506	92665
CHEMBL1620097	104082
CHEMBL509646	8601
CHEMBL1419612	120570
CHEMBL104270	77605
CHEMBL554802	83704
CHEMBL1471844	105742
CHEMBL3185651	92992
CHEMBL47047	33098
CHEMBL1916188	69201
CHEMBL295971	40719
CHEMBL1229749	39678
CHEMBL1456768	116262
CHEMBL1898381	77861
CHEMBL1459699	119921
CHEMBL2141519	113839
CHEMBL1357	75228
CHEMBL54552	73704
CHEMBL525633	132390
CHEMBL1305601	121504
CHEMBL862	5558
CHEMBL253988	31676
CHEMBL295960	73163
CHEMBL1582563	107587
CHEMBL1255781	92477
CHEMBL39560	44932
CHEMBL3186538	31379
CHEMBL1357860	93140
CHEMBL1689095	68394
CHEMBL1420086	111264
CHEMBL75	48336
CHEMBL1556102	108039
CHEMBL3343985	75844
CHEMBL1331880	121812
CHEMBL524184	72301
CHEMBL71263	75934
CHEMBL1651275	70257
CHEMBL595	8228
CHEMBL3184324	127280
CHEMBL1395980	92175
CHEMBL1479015	107700
CHEMBL1410877	83685
CHEMBL1524870	123237
CHEMBL1387	34895
CHEMBL1621900	133187
CHEMBL2204371	66730
CHEMBL2367465	2566
CHEMBL16105	125392
CHEMBL2358519	128184
CHEMBL1501643	108350
CHEMBL2356734	118023
CHEMBL223643	28545
CHEMBL1604925	107202
CHEMBL1507838	108111
CHEMBL1200462	4711
CHEMBL163	45409
CHEMBL1482750	121666
CHEMBL2436605	66362
CHEMBL2285758	7521
CHEMBL3039262	109539
CHEMBL94739	135330
CHEMBL1784374	67418
CHEMBL1440263	114762
CHEMBL173706	39465
CHEMBL497207	17500
CHEMBL2251240	61272
CHEMBL1374045	112692
CHEMBL2110926	134847
CHEMBL1743261	31842
CHEMBL3561082	130979
CHEMBL1080122	4829
CHEMBL1201273	135413
CHEMBL1742248	82729
CHEMBL1463023	121773
CHEMBL1775012	67815
CHEMBL1413422	105220
CHEMBL2138407	126215
CHEMBL497483	69211
CHEMBL2137097	96935
CHEMBL6594	10029
CHEMBL1928574	69045
CHEMBL449639	65537
CHEMBL1483430	116869
CHEMBL1710843	92963
CHEMBL833	9588
CHEMBL509889	65796
CHEMBL998	6538
CHEMBL1611247	116718
CHEMBL153036	86991
CHEMBL1565681	107801
CHEMBL453592	144084
CHEMBL1240930	66502
CHEMBL1572856	109853
CHEMBL3184929	87409
CHEMBL2361372	100564
CHEMBL1370053	120869
CHEMBL1897767	130146
CHEMBL1600077	120447
CHEMBL1668761	70055
CHEMBL220905	59956
CHEMBL4207143	132378
CHEMBL1615095	81823
CHEMBL2358078	98592
CHEMBL71	3647
CHEMBL1904552	97627
CHEMBL3581102	132925
CHEMBL586058	92637
CHEMBL1421323	105468
CHEMBL1538713	116935
CHEMBL1535539	105463
CHEMBL2135140	96023
CHEMBL1560309	109697
CHEMBL1923785	68912
CHEMBL1333519	108109
CHEMBL1409831	141564
CHEMBL566501	93643
CHEMBL1429421	105224
CHEMBL1405704	121832
CHEMBL1437885	108935
CHEMBL1162480	60631
CHEMBL3560450	100296
CHEMBL1079605	2653
CHEMBL419564	39349
CHEMBL44072	125455
CHEMBL1240705	615
CHEMBL189	50693
CHEMBL1411210	95051
CHEMBL1201232	6043
CHEMBL1574	8080
CHEMBL106175	45996
CHEMBL1454035	107079
CHEMBL1312282	107306
CHEMBL1774431	67834
CHEMBL1450139	114308
CHEMBL2105918	31177
CHEMBL1545233	115668
CHEMBL3989595	125518
CHEMBL477752	10353
CHEMBL2272092	36492
CHEMBL1564869	95041
CHEMBL1345211	104975
CHEMBL3559614	134398
CHEMBL195827	89362
CHEMBL1737	58987
CHEMBL1533636	52236
CHEMBL1498229	112820
CHEMBL267678	114180
CHEMBL1688530	82699
CHEMBL294920	136554
CHEMBL451571	138773
CHEMBL1449	9587
CHEMBL108014	81278
CHEMBL1321307	109075
CHEMBL2137526	104766
CHEMBL1400945	35591
CHEMBL1987276	76503
CHEMBL1256871	32136
CHEMBL304483	18083
CHEMBL1276663	3502
CHEMBL1598589	123380
CHEMBL1313697	116997
CHEMBL1591	4392
CHEMBL1490434	94665
CHEMBL1301731	51772
CHEMBL1347120	121548
CHEMBL1539025	107507
CHEMBL2206210	131499
CHEMBL1468162	116418
CHEMBL2104386	135914
CHEMBL1500014	114586
CHEMBL1403824	115111
CHEMBL1490166	115544
CHEMBL1782594	67588
CHEMBL1175	36795
CHEMBL503456	39508
CHEMBL590878	38701
CHEMBL640	8428
CHEMBL28862	138644
CHEMBL1230467	47147
CHEMBL502124	91365
CHEMBL1774429	67831
CHEMBL2361098	124171
CHEMBL1363850	114969
CHEMBL1200885	53783
CHEMBL1652	2627
CHEMBL1402210	92185
CHEMBL3185138	92893
CHEMBL1188933	104101
CHEMBL1581182	105360
CHEMBL3560292	127200
CHEMBL1491920	38853
CHEMBL1356422	94097
CHEMBL1577855	121736
CHEMBL206025	31785
CHEMBL216830	48434
CHEMBL257381	78273
CHEMBL1355644	92498
CHEMBL517583	90538
CHEMBL194881	34402
CHEMBL1506798	111416
CHEMBL276832	5775
CHEMBL2355882	102755
CHEMBL1313964	121682
CHEMBL1450621	114787
CHEMBL1369456	116899
CHEMBL1371143	121311
CHEMBL500996	73452
CHEMBL318315	5390
CHEMBL253467	28106
CHEMBL2130557	95513
CHEMBL103667	40953
CHEMBL2107636	131731
CHEMBL226637	69688
CHEMBL1080083	68721
CHEMBL1889899	96622
CHEMBL1160059	48862
CHEMBL1446150	112239
CHEMBL1454461	104974
CHEMBL544	69441
CHEMBL213022	52119
CHEMBL3040381	93589
CHEMBL1443559	112224
CHEMBL63962	90896
CHEMBL1813262	68128
CHEMBL1586196	107511
CHEMBL1549411	116518
CHEMBL1088752	131167
CHEMBL209765	74058
CHEMBL322363	94536
CHEMBL1182665	135085
CHEMBL1162489	17385
CHEMBL1497466	109664
CHEMBL3561450	103230
CHEMBL3184701	118848
CHEMBL1557899	105646
CHEMBL65976	40526
CHEMBL174047	62822
CHEMBL1997223	61099
CHEMBL2107440	135160
CHEMBL2103736	5005
CHEMBL1668333	70159
CHEMBL459393	65918
CHEMBL9416	81070
CHEMBL249592	68233
CHEMBL1671	8500
CHEMBL96172	29579
CHEMBL1476996	92752
CHEMBL511363	146138
CHEMBL238628	69746
CHEMBL3185133	31189
CHEMBL1500910	121140
CHEMBL1547696	105596
CHEMBL1801932	95059
CHEMBL1449660	109256
CHEMBL2359253	8183
CHEMBL681	4910
CHEMBL1182210	94725
CHEMBL1669195	68112
CHEMBL39071	34799
CHEMBL361812	32087
CHEMBL1774424	67911
CHEMBL1539639	105825
CHEMBL3989547	76005
CHEMBL1903897	134791
CHEMBL1556528	115016
CHEMBL1898994	93203
CHEMBL1461444	108018
CHEMBL278773	9542
CHEMBL12720	49837
CHEMBL3728427	143730
CHEMBL12344	81389
CHEMBL1410091	116109
CHEMBL453376	93409
CHEMBL1782134	67479
CHEMBL1765400	68273
CHEMBL1598052	105791
CHEMBL75773	93271
CHEMBL278315	5292
CHEMBL104	3764
CHEMBL1465319	114539
CHEMBL1867798	96291
CHEMBL1452338	109141
CHEMBL85710	138826
CHEMBL499988	80065
CHEMBL517712	78734
CHEMBL517712	16684
CHEMBL2104734	135408
CHEMBL601578	105688
CHEMBL272621	52023
CHEMBL1813859	69870
CHEMBL72628	28747
CHEMBL2104342	135850
CHEMBL1200410	71428
CHEMBL1208306	135234
CHEMBL349400	51398
CHEMBL54907	16458
CHEMBL1493716	115565
CHEMBL1926685	68880
CHEMBL578512	80729
CHEMBL435298	42446
CHEMBL452887	34076
CHEMBL2360064	127013
CHEMBL398954	9966
CHEMBL2057301	11909
CHEMBL1528132	108263
CHEMBL1911130	69327
CHEMBL1784272	68115
CHEMBL512	8776
CHEMBL484928	93472
CHEMBL1184078	9644
CHEMBL374092	65426
CHEMBL1618006	70634
CHEMBL241806	9442
CHEMBL1533951	111300
CHEMBL170179	135491
CHEMBL1599735	109576
CHEMBL259175	528967
CHEMBL1624985	104154
CHEMBL1934467	69119
CHEMBL1098352	131498
CHEMBL399910	28157
CHEMBL1620528	104141
CHEMBL503958	131805
CHEMBL1520975	123199
CHEMBL3187067	111144
CHEMBL502145	67979
CHEMBL1619695	103859
CHEMBL136710	81506
CHEMBL1577023	120400
CHEMBL1309876	121401
CHEMBL1222161	73610
CHEMBL1222161	74394
CHEMBL101740	36691
CHEMBL3560672	103574
CHEMBL1788390	135098
CHEMBL3561177	100024
CHEMBL1398762	107928
CHEMBL1700038	92497
CHEMBL461910	2881
CHEMBL1334187	122192
CHEMBL83894	92159
CHEMBL1459060	121723
CHEMBL508143	5990
CHEMBL1720520	124267
CHEMBL1603014	93464
CHEMBL1325898	107783
